field_1,lat,long,park_distance_HubDist
"8958",47.6864,-122.341,0.480236742594973
"8959",47.6328,-122.117,0.236989132742457
"8960",47.3414,-122.117,1.70562479099562
"8961",47.7397,-122.242,0.528601625890971
"8962",47.6955,-122.175,0.520149518642351
"8963",47.7365,-122.337,0.37004307790134
"8964",47.4387,-122.114,0.265038550382587
"8965",47.6184,-122.301,0.0753593238586173
"8966",47.5426,-122.135,0.112473402553106
"8967",47.7609,-122.26,0.24427595875809
"8968",47.7754,-122.233,0.524584994276427
"8969",47.5684,-122.06,0.48756392499266
"8970",47.666,-122.358,0.0155855866046505
"8971",47.5299,-122.288,0.609536325440638
"8972",47.5861,-122.295,0.0931884890617108
"8973",47.5038,-122.266,0.378607067310996
"8974",47.6929,-122.333,0.472540097008457
"8975",47.7526,-122.244,0.213105956444849
"8976",47.6795,-122.354,0.311890340251641
"8977",47.6692,-122.279,0.204180424067332
"8978",47.6514,-122.413,0.166629588291498
"8979",47.6889,-122.347,0.333170889477586
"8980",47.61,-122.293,0.114306738200456
"8981",47.6706,-122.151,0.281553048786899
"8982",47.3683,-122.079,0.113025803639779
"8983",47.5715,-122.02,0.314074747419244
"8984",47.4846,-122.035,0.618101216249491
"8985",47.4192,-122.33,0.260498756922429
"8986",47.4964,-121.771,0.104935543944396
"8987",47.5651,-122.223,0.237029891195253
"8988",47.3389,-122.048,0.300709418291135
"8989",47.7575,-122.072,0.638812574969077
"8990",47.6074,-122.294,0.0958537215289421
"8991",47.6394,-122.321,0.120529118856677
"8992",47.455,-122.182,0.364566296928825
"8993",47.6393,-122.308,0.206736511361897
"8994",47.635,-122.284,0.193380188453018
"8995",47.4314,-122.204,0.840494756957847
"8996",47.5937,-122.301,0.168047016846238
"8997",47.7321,-121.964,0.128052999404018
"8998",47.7267,-122.226,0.48189422891209
"8999",47.6342,-122.12,0.274383076073858
"9000",47.3107,-122.189,0.442495949514622
"9001",47.6993,-122.377,0.282241062973419
"9002",47.5798,-122.292,0.164668059650854
"9003",47.3675,-122.021,0.346042814225531
"9004",47.6078,-122.192,0.266320569294322
"9005",47.378,-122.03,0.49382779452919
"9006",47.6779,-122.377,0.140502398313574
"9007",47.7372,-122.307,0.648538310742927
"9008",47.7372,-122.307,0.648538310742927
"9009",47.6301,-122.103,0.105594961525354
"9010",47.6982,-122.362,0.261823022769197
"9011",47.3762,-122.158,0.497074659066086
"9012",47.6579,-122.394,0.208329970092106
"9013",47.4461,-122.209,0.845763256430046
"9014",47.6778,-121.994,1.66800509762896
"9015",47.7311,-122.055,0.513438541455709
"9016",47.766,-122.044,0.641133603932841
"9017",47.5376,-121.879,0.105411359088515
"9018",47.3279,-122.006,0.629177974374891
"9019",47.6827,-122.362,0.129951356502337
"9020",47.3485,-122.301,0.0582552287890196
"9021",47.5327,-122.186,0.173898718459332
"9022",47.5592,-122.385,0.148220839809603
"9023",47.5093,-122.345,0.0630017424832305
"9024",47.6157,-122.29,0.11198570998173
"9025",47.7717,-122.351,0.462209057550531
"9026",47.5504,-122.146,0.0799649837628305
"9027",47.3164,-122.199,0.139855338230438
"9028",47.4653,-122.338,0.183285609128246
"9029",47.7153,-122.363,0.0479905093380486
"9030",47.7487,-122.319,0.121789515826402
"9031",47.4927,-122.224,0.385450529473631
"9032",47.3764,-122.184,0.524543991947758
"9033",47.6704,-122.391,0.1668150876497
"9034",47.7198,-122.171,0.304476261360747
"9035",47.6643,-122.202,0.0758633576241857
"9036",47.7505,-122.375,0.411998793597732
"9037",47.2627,-122.215,0.264987200486873
"9038",47.4315,-122.199,0.93891267373494
"9039",47.6167,-122.137,0.408202917823999
"9040",47.6529,-122.372,0.564691818874513
"9041",47.6385,-122.344,0.138857515651679
"9042",47.3714,-122.207,0.150360861339611
"9043",47.5262,-122.143,0.213171434875568
"9044",47.3954,-122.184,0.258726071245727
"9045",47.7659,-122.204,0.266202357741101
"9046",47.5449,-122.272,0.664574606294146
"9047",47.6065,-122.113,0.505087489856145
"9048",47.4599,-122.276,0.193700482279667
"9049",47.515,-122.362,0.165310580318259
"9050",47.313,-122.374,0.425334318355443
"9051",47.6697,-122.281,0.198391654453914
"9052",47.5402,-121.887,0.0783018311386425
"9053",47.4199,-121.99,1.20804903278302
"9054",47.4874,-122.223,0.515830816517492
"9055",47.3415,-122.029,0.430407625473245
"9056",47.659,-122.339,0.079340386586127
"9057",47.6504,-122.004,1.06435676955255
"9058",47.3552,-121.99,0.157588738516028
"9059",47.4039,-122.323,0.124344778921284
"9060",47.6586,-122.395,0.266680522013063
"9061",47.3381,-122.289,0.682457727789857
"9062",47.3092,-122.375,0.184168805557836
"9063",47.7005,-122.174,0.485159038574113
"9064",47.3449,-122.329,0.311532548794221
"9065",47.3266,-122.138,1.35850408751545
"9066",47.5477,-121.93,0.609243000259739
"9067",47.5464,-122.116,0.237450827694689
"9068",47.6675,-122.316,0.261436273572628
"9069",47.6229,-122.121,0.148531774553944
"9070",47.5524,-121.998,0.188343605563725
"9071",47.7076,-122.346,0.461625583542395
"9072",47.5528,-122.034,0.627299138191869
"9073",47.7136,-122.031,0.387017721867894
"9074",47.6697,-122.162,0.259826749032209
"9075",47.4902,-122.154,0.605083223677017
"9076",47.3554,-122.324,0.48501841078081
"9077",47.4039,-121.98,0.473823769463759
"9078",47.6814,-122.392,0.364473894917391
"9079",47.349,-122.166,0.0713982447842537
"9080",47.5694,-122.132,0.363379554480932
"9081",47.692,-122.308,0.354657525092452
"9082",47.6215,-122.29,0.0716930601443117
"9083",47.7326,-122.288,0.317210346930968
"9084",47.5257,-122.361,0.566275621432516
"9085",47.4851,-121.716,1.18366324443686
"9086",47.3406,-122.284,0.348874335220182
"9087",47.5552,-122.3,0.0808538929170217
"9088",47.402,-122.183,0.491614609702943
"9089",47.7379,-122.248,0.587665836341271
"9090",47.657,-122.026,0.467603375767672
"9091",47.7,-122.129,0.300474515022427
"9092",47.5131,-122.256,0.207696638220339
"9093",47.4608,-122.215,0.300937765108965
"9094",47.5605,-122.402,0.0459239788909779
"9095",47.4164,-122.092,0.780697089431514
"9096",47.7273,-122.351,0.227585493936579
"9097",47.5503,-122.356,0.142245870578494
"9098",47.5506,-122.187,0.391971751227782
"9099",47.5322,-122.29,0.476234691530584
"9100",47.6388,-122.35,0.107215769644429
"9101",47.5489,-122.219,0.3426547182515
"9102",47.503,-122.364,0.454089259317417
"9103",47.7142,-122.277,0.357008395778468
"9104",47.641,-122.315,0.159352268116781
"9105",47.7351,-122.295,0.257094239912003
"9106",47.7351,-122.295,0.257094239912003
"9107",47.5312,-122.354,0.351743837724786
"9108",47.7262,-122.282,0.283030635872146
"9109",47.4871,-122.22,0.570027297232328
"9110",47.463,-122.125,0.0973728889268576
"9111",47.3762,-122.219,0.206389721340676
"9112",47.3762,-122.219,0.206389721340676
"9113",47.4236,-122.195,0.70749957968477
"9114",47.4465,-121.77,0.723769793903118
"9115",47.6602,-122.13,0.0736705560658018
"9116",47.6017,-122.122,0.194237610770093
"9117",47.632,-122.119,0.334167206797652
"9118",47.5064,-122.356,0.34928383525833
"9119",47.7073,-122.07,0.67209225775364
"9120",47.5764,-122.287,0.183057456630812
"9121",47.3908,-122.32,0.327316703057464
"9122",47.2893,-122.084,0.677515441470785
"9123",47.4644,-122.066,0.744144967757914
"9124",47.5717,-122.409,0.152755066263249
"9125",47.3488,-122.304,0.133627657880884
"9126",47.7378,-122.248,0.582210902911816
"9127",47.4999,-122.223,0.515268338547071
"9128",47.5344,-122.189,0.211137356124867
"9129",47.4013,-122.321,0.272283726228627
"9130",47.5454,-122.383,0.213958765739034
"9131",47.3122,-122.376,0.392584673921183
"9132",47.4809,-122.153,0.35730448649303
"9133",47.3342,-122.108,1.35559970442618
"9134",47.7267,-122.241,0.209073134846589
"9135",47.4704,-122.076,0.420747298323185
"9136",47.5717,-122.382,0.413457028385478
"9137",47.3572,-122.192,0.376540361036961
"9138",47.6309,-122.093,0.10265246883539
"9139",47.6471,-122.114,0.423521491923277
"9140",47.6562,-122.389,0.122438972797526
"9141",47.6858,-122.295,0.162717690460864
"9142",47.3778,-122.001,0.317629679562771
"9143",47.5547,-122.379,0.0856699140410927
"9144",47.7466,-122.241,0.516354252798766
"9145",47.6768,-122.363,0.345235023441095
"9146",47.327,-122.094,0.948494773162142
"9147",47.5563,-122.393,0.360226539992226
"9148",47.5624,-122.176,0.316480350938374
"9149",47.6885,-122.386,0.329764107356111
"9150",47.3101,-122.212,0.21796242054251
"9151",47.3838,-122.184,0.228413788779498
"9152",47.7043,-122.192,0.210922661915417
"9153",47.5717,-122.12,0.300837335569559
"9154",47.4226,-122.327,0.480955218348476
"9155",47.3056,-122.37,0.169522382557116
"9156",47.5036,-122.362,0.533231532527372
"9157",47.4562,-122.33,0.517566077908575
"9158",47.3473,-122.302,0.144101900479963
"9159",47.3516,-122,0.37681348806546
"9160",47.2074,-122.001,0.272828958964233
"9161",47.3726,-122.025,0.39954947327412
"9162",47.7732,-122.382,0.15911784823771
"9163",47.6258,-122.305,0.255510558429504
"9164",47.2802,-122.316,0.282920314490981
"9165",47.3878,-122.052,0.243911497492297
"9166",47.5287,-122.22,0.392234215761567
"9167",47.6145,-122.284,0.0520092990422917
"9168",47.6934,-122.184,0.11815194525512
"9169",47.7572,-122.318,0.482709705864736
"9170",47.3498,-122.052,0.991831833209623
"9171",47.6899,-122.391,0.333154408662614
"9172",47.5623,-122.032,0.560851010081824
"9173",47.5323,-122.383,0.426051194826491
"9174",47.4314,-122.189,0.672576288629742
"9175",47.6947,-122.177,0.479549002969855
"9176",47.2915,-122.368,0.239958090590075
"9177",47.5601,-122.037,0.820409046356691
"9178",47.7692,-122.128,1.2777289557817
"9179",47.4411,-122.186,0.65577151184537
"9180",47.4953,-122.187,0.136445676535652
"9181",47.6942,-122.319,0.305595659303154
"9182",47.7322,-122.359,0.285013898600584
"9183",47.5243,-122.36,0.532427091761216
"9184",47.6845,-122.209,0.199680368137478
"9185",47.3719,-122.091,0.270537721644712
"9186",47.5465,-122.398,0.437301261205072
"9187",47.3952,-122.176,0.124916986072352
"9188",47.7296,-122.233,0.39999913539961
"9189",47.3581,-122.266,0.713889674721508
"9190",47.497,-122.171,0.228882603848384
"9191",47.3784,-122.29,0.13370624311495
"9192",47.1937,-121.99,0.427399894398263
"9193",47.523,-121.875,0.086574271489808
"9194",47.6362,-122.324,0.0941280102946951
"9195",47.6389,-122.349,0.120786334145837
"9196",47.7602,-122.363,0.277593257502223
"9197",47.4928,-122.142,0.5782185890053
"9198",47.7244,-122.331,0.211996067956278
"9199",47.5557,-122.28,0.219324726044399
"9200",47.5403,-121.889,0.131617232630039
"9201",47.1808,-122.023,0.377305111465883
"9202",47.737,-122.074,0.556778822628338
"9203",47.7098,-122.333,0.321748539870532
"9204",47.4157,-122.161,0.584853199059636
"9205",47.5085,-122.15,0.550750729292663
"9206",47.5603,-122.158,0.109278697621338
"9207",47.6458,-121.955,0.622630721077919
"9208",47.3334,-122.323,0.403434117087335
"9209",47.7543,-122.306,0.380116388237718
"9210",47.4993,-122.176,0.323204956977088
"9211",47.6388,-122.167,0.422661445840052
"9212",47.5858,-122.112,0.470829833028658
"9213",47.3507,-122.16,0.282158250941638
"9214",47.6883,-122.282,0.248188364294185
"9215",47.6722,-122.167,0.266993103190906
"9216",47.6567,-122.397,0.214270406780856
"9217",47.6278,-122.11,0.292643121887683
"9218",47.6744,-122.301,0.0605737310184545
"9219",47.6883,-122.113,0.289914910027644
"9220",47.5622,-122.153,0.180113830811905
"9221",47.5614,-122.13,0.0660741576507713
"9222",47.7639,-122.234,0.679869682632233
"9223",47.7603,-122.074,0.616327065807662
"9224",47.6637,-122.401,0.122327847613778
"9225",47.3206,-122.269,0.309972939731887
"9226",47.3206,-122.269,0.309972939731887
"9227",47.5913,-122.012,0.389137486388534
"9228",47.5264,-122.384,0.402815626079913
"9229",47.4244,-122.151,0.369686163476983
"9230",47.3608,-121.97,0.407064200834702
"9231",47.6903,-122.332,0.416091854238834
"9232",47.718,-122.242,0.260812418303772
"9233",47.5833,-122.241,0.131871703316496
"9234",47.7175,-122.034,0.658508144220559
"9235",47.5963,-122.171,0.250840765624059
"9236",47.626,-122.112,0.29939098085423
"9237",47.57,-122.285,0.236269258232831
"9238",47.4594,-122.273,0.0916549437533557
"9239",47.4258,-122.021,0.338905237000657
"9240",47.4567,-122.369,0.215024425315151
"9241",47.4845,-122.33,0.452299589622817
"9242",47.5956,-122.174,0.160834344026425
"9243",47.7134,-122.277,0.40827196548813
"9244",47.6113,-121.952,0.74859019980597
"9245",47.6305,-122.24,0.546906559240558
"9246",47.53,-121.848,0.193081891895061
"9247",47.5402,-122.069,0.135737082874748
"9248",47.7406,-122.302,0.487520145089477
"9249",47.6922,-122.174,0.292101689932637
"9250",47.4154,-122.458,0.470229309775043
"9251",47.6366,-122.094,0.312156908770157
"9252",47.5875,-122.177,0.222348887691158
"9253",47.5445,-122.263,0.200187085102089
"9254",47.7368,-121.968,0.131428043571281
"9255",47.3187,-122.081,1.22736615412582
"9256",47.5582,-122.139,0.112941902274274
"9257",47.5482,-122.374,0.556977463466766
"9258",47.7283,-122.17,0.573176233599529
"9259",47.6236,-122.306,0.137887648113654
"9260",47.7175,-122.339,0.613290558083823
"9261",47.4826,-122.149,0.242745297469515
"9262",47.7004,-122.229,0.515175283167462
"9263",47.6361,-122.343,0.105966858828967
"9264",47.2114,-121.986,0.0432891709641742
"9265",47.5512,-122.11,0.109068489206023
"9266",47.4145,-122.463,0.583042227583099
"9267",47.4145,-122.463,0.583042227583099
"9268",47.6598,-122.355,0.119364853349909
"9269",47.6598,-122.355,0.119364853349909
"9270",47.6842,-122.393,0.370603453507157
"9271",47.6842,-122.393,0.370603453507157
"9272",47.7429,-122.358,0.487004708285548
"9273",47.6809,-122.286,0.232869221309408
"9274",47.7444,-122.341,0.287212877014983
"9275",47.3505,-122.027,0.468496348155804
"9276",47.6696,-122.324,0.160273678353073
"9277",47.4824,-122,1.19740482140683
"9278",47.5573,-122.392,0.295499294209514
"9279",47.3792,-122.321,0.246051133422979
"9280",47.6911,-122.347,0.216804285803571
"9281",47.6226,-122.103,0.193562061908302
"9282",47.3498,-122.058,1.23699490095398
"9283",47.6374,-122.375,0.10967048160753
"9284",47.4084,-122.213,0.205825554562046
"9285",47.6739,-122.329,0.335947749704346
"9286",47.3264,-122.038,0.430985670488172
"9287",47.6876,-122.341,0.563100434306193
"9288",47.5897,-122.179,0.268493360569583
"9289",47.3942,-122.515,0.50757524558142
"9290",47.4475,-122.034,0.781613382452251
"9291",47.4496,-122.083,0.424758746704845
"9292",47.6992,-122.379,0.261449992110304
"9293",47.5506,-122.385,0.358273284158321
"9294",47.6412,-122.302,0.262945489440456
"9295",47.2943,-122.227,0.196813258685653
"9296",47.7108,-122.071,0.62567350092047
"9297",47.7288,-122.191,0.154265979512483
"9298",47.3043,-122.094,0.822854526541473
"9299",47.6523,-122.412,0.150621448753622
"9300",47.4881,-121.777,0.293124469502031
"9301",47.6762,-122.285,0.0887506425136163
"9302",47.3121,-122.323,0.355686968973853
"9303",47.2875,-122.289,0.10177298567474
"9304",47.6371,-122.058,0.422560292169614
"9305",47.6142,-122.209,0.153779207372132
"9306",47.3044,-122.366,0.434876457330754
"9307",47.3772,-122.045,0.249364992798766
"9308",47.7303,-122.329,0.408785778544215
"9309",47.2993,-122.293,0.824398673305143
"9310",47.6711,-122.328,0.254062737999644
"9311",47.5087,-122.25,0.0423531682356417
"9312",47.3776,-122.228,0.231181428221173
"9313",47.6071,-122.212,0.289385050712886
"9314",47.6381,-122.224,0.0865042633539235
"9315",47.6769,-122.381,0.188525652313624
"9316",47.6426,-122.18,0.28827192585077
"9317",47.5442,-122.138,0.123436636166586
"9318",47.2975,-122.37,0.140816280153636
"9319",47.3718,-122.109,0.263291316037394
"9320",47.6153,-122.054,0.71776892555498
"9321",47.664,-122.402,0.129234975160762
"9322",47.3193,-122.383,0.397845238221493
"9323",47.3828,-122.09,0.502881223189836
"9324",47.5269,-121.922,0.46163024223263
"9325",47.441,-122.282,0.340902414351658
"9326",47.7077,-122.299,0.287466235208342
"9327",47.5702,-121.995,0.412163787959967
"9328",47.2734,-122.248,0.271827907936704
"9329",47.5297,-122.277,0.369187167196948
"9330",47.5318,-122.374,0.219759543829282
"9331",47.6846,-122.317,0.216209735630023
"9332",47.5053,-122.186,0.308910590005619
"9333",47.4092,-122.295,0.421069748131289
"9334",47.6948,-122.172,0.265407818169964
"9335",47.735,-122.306,0.531154253794532
"9336",47.4414,-122.129,0.447507092616524
"9337",47.5671,-122.378,0.314810419873851
"9338",47.7154,-122.341,0.697478658491658
"9339",47.5296,-122.342,0.15817449118526
"9340",47.2867,-122.27,0.254745225884314
"9341",47.2659,-122.31,0.218515573685937
"9342",47.3268,-122.328,0.575616091599049
"9343",47.6402,-122.395,0.118466074299262
"9344",47.5296,-122.351,0.17896635126326
"9345",47.5824,-122.293,0.0783316435604883
"9346",47.5201,-122.366,0.141115315351999
"9347",47.5478,-122.381,0.431544911332309
"9348",47.6383,-122.099,0.284499971192638
"9349",47.4713,-122.355,0.0978390414271241
"9350",47.4483,-122.13,0.441749121094762
"9351",47.6762,-122.36,0.506377606720735
"9352",47.6981,-122.34,0.0662814438041077
"9353",47.6255,-122.059,0.145073456418881
"9354",47.6825,-122.038,0.62519828586094
"9355",47.7139,-122.288,0.466764300757969
"9356",47.575,-122.388,0.266944110260628
"9357",47.7669,-122.206,0.241956476669626
"9358",47.488,-122.2,0.365937234003876
"9359",47.5905,-122.245,0.122162225974068
"9360",47.6351,-122.352,0.110075842959083
"9361",47.425,-122.332,0.413911724023706
"9362",47.3632,-122.087,0.360596876198936
"9363",47.3109,-122.362,0.413451581011331
"9364",47.5495,-122.31,0.199607497053304
"9365",47.5518,-122.311,0.0993525067508247
"9366",47.7666,-122.128,1.10572816689375
"9367",47.6883,-122.384,0.291946254697115
"9368",47.6719,-122.381,0.180763981916237
"9369",47.6775,-122.165,0.640170834970131
"9370",47.5654,-121.929,1.53614253271187
"9371",47.6569,-122.346,0.161899135466012
"9372",47.6595,-122.147,0.0918920990642389
"9373",47.4928,-122.274,0.218693160332818
"9374",47.374,-122.141,0.0549575734763394
"9375",47.5738,-122.313,0.256299041027964
"9376",47.4936,-122.069,0.878343424244889
"9377",47.607,-122.132,0.30151038028505
"9378",47.6546,-122.337,0.273918852129525
"9379",47.5508,-122.3,0.252229112597129
"9380",47.3831,-122.288,0.204608704780133
"9381",47.664,-122.041,0.733286137730683
"9382",47.71,-122.286,0.322337204749726
"9383",47.3942,-122.189,0.286161953246429
"9384",47.3942,-122.189,0.286161953246429
"9385",47.6961,-122.316,0.38924324670252
"9386",47.3204,-122.322,0.0616777362986092
"9387",47.7717,-122.376,0.327557932466367
"9388",47.4617,-122.346,0.244663427053353
"9389",47.6754,-122.357,0.486662980687284
"9390",47.7557,-122.036,1.26626696760977
"9391",47.4824,-122.336,0.49805431911209
"9392",47.6755,-122.367,0.347300803872928
"9393",47.6805,-122.048,0.986516146445144
"9394",47.6358,-122.356,0.103003123901353
"9395",47.314,-122.001,0.264085079539393
"9396",47.5272,-122.359,0.466560174978957
"9397",47.7205,-121.93,1.24638657954735
"9398",47.3564,-122.016,0.254438870698445
"9399",47.5471,-122.298,0.41532736434811
"9400",47.6735,-122.332,0.23661532666517
"9401",47.3534,-122.012,0.247997152603826
"9402",47.4239,-122.068,0.337147082833486
"9403",47.4501,-122.274,0.410719937511499
"9404",47.7169,-122.331,0.372205837576943
"9405",47.5789,-122.286,0.064187711283077
"9406",47.6849,-122.016,0.935674465955351
"9407",47.7332,-122.232,0.445086157547612
"9408",47.6191,-122.296,0.220308382038866
"9409",47.6332,-122.118,0.240326853587508
"9410",47.5728,-122.306,0.380546132707077
"9411",47.3155,-122.364,0.430156635291421
"9412",47.7398,-122.314,0.22043405273309
"9413",47.6451,-122.173,0.0819846601235953
"9414",47.7125,-122.33,0.301360444220329
"9415",47.7327,-122.306,0.540598185309703
"9416",47.6825,-122.379,0.252936529183673
"9417",47.3326,-122.323,0.420764080952566
"9418",47.4805,-122.158,0.594108017497401
"9419",47.594,-122.062,0.28348019072707
"9420",47.73,-122.31,0.427500078138877
"9421",47.4409,-122.348,0.194280372217963
"9422",47.7598,-122.316,0.658367553459799
"9423",47.5488,-122.094,0.305534274546199
"9424",47.5031,-122.242,0.316054719344733
"9425",47.4862,-121.718,1.15724993473527
"9426",47.3493,-122.177,0.292995196803724
"9427",47.3732,-122.023,0.479842906711173
"9428",47.7691,-122.297,0.415409227607574
"9429",47.565,-122.398,0.320505762329798
"9430",47.5276,-122.359,0.466646477894032
"9431",47.5276,-122.359,0.466646477894032
"9432",47.5968,-122.017,0.83376026237945
"9433",47.3662,-122.175,0.505326641850527
"9434",47.5788,-122.396,0.0725725468831901
"9435",47.7278,-122.289,0.144608390196926
"9436",47.4443,-122.509,0.409281565758004
"9437",47.4689,-122.277,0.395015603444598
"9438",47.2597,-122.31,0.131389075694105
"9439",47.3476,-122.3,0.133021074190631
"9440",47.6257,-122.208,0.294812362497754
"9441",47.6821,-122.378,0.263085825308064
"9442",47.605,-122.304,0.0814946393022618
"9443",47.6732,-122.363,0.310693384084529
"9444",47.5974,-122.017,0.870431809424033
"9445",47.3867,-122.191,0.172820348946785
"9446",47.6433,-122.404,0.290717439325135
"9447",47.4446,-122.104,0.134896668987346
"9448",47.6603,-122.394,0.372753509375906
"9449",47.6683,-122.034,0.391960206005156
"9450",47.3181,-122.344,0.180718181086025
"9451",47.4792,-122.277,0.319820344091895
"9452",47.5495,-121.997,0.114125029773163
"9453",47.4894,-122.135,0.222534835859823
"9454",47.6962,-122.34,0.171959129630803
"9455",47.3261,-122.26,0.269612159502494
"9456",47.3792,-122.047,0.0861811415699319
"9457",47.6313,-122.368,0.140224563681923
"9458",47.688,-122.32,0.18283014557401
"9459",47.3503,-122.005,0.339193002588277
"9460",47.3789,-122.229,0.150193787084995
"9461",47.3102,-122.322,0.217136508347636
"9462",47.6976,-122.375,0.235543047243672
"9463",47.7174,-122.032,0.64590546075275
"9464",47.6164,-121.953,0.603148877795987
"9465",47.6645,-122.36,0.148287147507749
"9466",47.3204,-122.364,0.285662793667732
"9467",47.4239,-122.015,0.18051291890769
"9468",47.73,-122.297,0.148678133216146
"9469",47.6572,-122.346,0.170676110307489
"9470",47.5328,-122.272,0.37048653700987
"9471",47.6316,-122.119,0.356501550600486
"9472",47.5553,-122.003,0.297798097857648
"9473",47.3611,-122.293,0.143922125290577
"9474",47.6573,-122.399,0.313978031323717
"9475",47.6909,-122.395,0.322065181577988
"9476",47.5056,-122.251,0.244794438616204
"9477",47.4899,-122.116,0.314941629714056
"9478",47.5692,-122.192,0.301047840166188
"9479",47.6202,-122.138,0.492873374768264
"9480",47.4249,-122.211,0.371235666670233
"9481",47.4249,-122.211,0.371235666670233
"9482",47.651,-122.368,0.352826946608237
"9483",47.7407,-122.3,0.578941668943021
"9484",47.6806,-122.166,0.546794624211563
"9485",47.6769,-122.383,0.185176787809205
"9486",47.7618,-122.162,0.336571529511125
"9487",47.5415,-121.887,0.167943885080062
"9488",47.7539,-122.37,0.246163916780502
"9489",47.6956,-122.022,0.494080362706376
"9490",47.6148,-122.057,0.748586990600911
"9491",47.7626,-122.312,0.579451424112984
"9492",47.6796,-122.113,0.359901907445911
"9493",47.4922,-121.783,0.0420771019508101
"9494",47.7261,-122.306,0.539616539674158
"9495",47.3576,-122.058,1.17756979646301
"9496",47.671,-122.135,0.215285093402531
"9497",47.5008,-122.366,0.279046863691634
"9498",47.5008,-122.366,0.279046863691634
"9499",47.494,-122.184,0.122270652917603
"9500",47.5851,-122.073,0.712756515203135
"9501",47.4422,-122.151,0.331287637453446
"9502",47.3788,-122.179,0.306893748542729
"9503",47.3293,-122.364,0.267484610110323
"9504",47.6074,-122.125,0.328675760779329
"9505",47.3742,-122.125,0.173815237612594
"9506",47.5626,-122.149,0.176318924200416
"9507",47.4974,-122.169,0.139460614760479
"9508",47.5388,-122.171,0.253219807346974
"9509",47.7328,-122.34,0.529431109006217
"9510",47.7352,-122.116,0.350570754954412
"9511",47.6812,-122.113,0.291387732919504
"9512",47.6144,-122.295,0.268119901217188
"9513",47.7742,-122.14,0.839798081130797
"9514",47.334,-122.106,1.26409117047198
"9515",47.7448,-122.177,0.355976213282983
"9516",47.3615,-122.274,0.32196577193691
"9517",47.7466,-122.334,0.252056986487631
"9518",47.7464,-122.362,0.182118125797308
"9519",47.7272,-122.105,0.414717780078965
"9520",47.3686,-122.09,0.0381414038227951
"9521",47.4885,-121.779,0.236146457604347
"9522",47.5019,-122.151,0.575965297688514
"9523",47.2866,-122.217,0.0960252022104822
"9524",47.372,-122.102,0.176103575584899
"9525",47.2618,-122.12,1.52784268854931
"9526",47.1963,-121.997,0.190711109403112
"9527",47.5752,-122.304,0.328335928965829
"9528",47.7754,-122.276,0.156288293769743
"9529",47.5518,-122.096,0.308849529263454
"9530",47.7132,-122.355,0.329575188601344
"9531",47.6667,-122.327,0.208348314607399
"9532",47.5628,-122.081,0.251918895708341
"9533",47.6875,-122.357,0.424192050407007
"9534",47.373,-122.179,0.403692516331976
"9535",47.3828,-122.302,0.0683104783499595
"9536",47.5303,-122.27,0.391817256068139
"9537",47.3215,-122.204,0.110851164478172
"9538",47.7028,-122.385,0.180655945625784
"9539",47.5452,-122.27,0.503898956423699
"9540",47.6901,-122.358,0.256979319367464
"9541",47.6786,-122.151,0.134253960541547
"9542",47.7269,-122.325,0.38048005405583
"9543",47.5871,-122.173,0.165715391863703
"9544",47.5536,-122.228,0.242987683282995
"9545",47.5357,-122.273,0.241529983165174
"9546",47.5926,-122.293,0.181753231894736
"9547",47.6712,-122.272,0.164472992278293
"9548",47.5247,-122.391,0.171060346480546
"9549",47.3074,-122.385,0.607326084479221
"9550",47.7071,-122.314,0.159255355223273
"9551",47.5351,-122.279,0.0876026211905759
"9552",47.5601,-122.378,0.111275573757706
"9553",47.5521,-122.271,0.466988858775692
"9554",47.448,-122.472,0.311303830207893
"9555",47.2043,-121.996,0.164740096314101
"9556",47.7217,-122.03,0.372922142085924
"9557",47.6774,-122.372,0.118129724799286
"9558",47.3619,-122.285,0.260071312558725
"9559",47.6246,-122.113,0.244366753405737
"9560",47.4137,-122.212,0.438890402157959
"9561",47.4026,-122.033,0.309498561370669
"9562",47.3167,-122.081,1.36527415813866
"9563",47.7523,-122.311,0.22461312961574
"9564",47.5877,-122.196,0.0766198084914031
"9565",47.7244,-122.326,0.201631568130885
"9566",47.7513,-122.357,0.350880373878212
"9567",47.5162,-122.261,0.137666619799537
"9568",47.5556,-122.294,0.201008828737213
"9569",47.6287,-122.3,0.200726191312232
"9570",47.7142,-122.222,0.219941972366263
"9571",47.2574,-122.31,0.218470949307054
"9572",47.3763,-122.148,0.288699332912154
"9573",47.6751,-122.372,0.165858275332212
"9574",47.6359,-122.045,0.433435928235986
"9575",47.4319,-122.328,0.110498330301742
"9576",47.7503,-122.074,0.660778843519905
"9577",47.6157,-122.291,0.142158376370247
"9578",47.5794,-122.025,0.700815330914682
"9579",47.6948,-122.394,0.137840759452731
"9580",47.5346,-122.291,0.364277753643136
"9581",47.7439,-122.228,0.317473849684273
"9582",47.3337,-122.189,0.237027081340309
"9583",47.5529,-121.996,0.146131082833832
"9584",47.6366,-122.229,0.092226693193709
"9585",47.3629,-122.091,0.362955429406952
"9586",47.2917,-122.366,0.233131674142632
"9587",47.6833,-122.4,0.0670065850135737
"9588",47.5515,-122.298,0.191292718040756
"9589",47.513,-122.354,0.147812595322238
"9590",47.3636,-122.192,0.202881972897938
"9591",47.5365,-122.368,0.26529162414622
"9592",47.6651,-122.15,0.287036308099187
"9593",47.337,-122.321,0.330997954658564
