field_1,lat,long,park_distance_Hub distance_HubDist,park_distance_HubDist,HubName,HubDist
"7906",47.3641,-122.193,,0.189216133008219,"1063",1.48237579902449
"7907",47.6469,-122.081,,0.268167576397098,"1364",1.45999492290191
"7908",47.7349,-121.986,,0.154388698093105,"1364",7.8244665959011
"7909",47.6601,-122.4,,0.116021866832617,"883",4.80816747773381
"7910",47.5606,-122.222,,0.246140044916168,"1171",1.53234327716656
"7911",47.3264,-122.308,,0.330532355578893,"1063",7.22873059091054
"7912",47.6618,-122.355,,0.0914618599065205,"883",3.51829276114344
"7913",47.5123,-122.19,,0.112278498845195,"1214",3.65275812943001
"7914",47.5772,-122.013,,0.111762028309352,"1364",7.10042965915943
"7915",47.7427,-122.074,,0.929621522186074,"1364",6.11089285713154
"7916",47.657,-122.345,,0.208093947472416,"883",3.01503500942189
"7917",47.6501,-122.384,,0.319475397747201,"883",3.79483310340256
"7918",47.6795,-122.371,,0.155344462344494,"883",4.94968142427813
"7919",47.4366,-122.171,,0.137362096312734,"1064",3.62482931102576
"7920",47.583,-122.17,,0.473734911541015,"1183",0.83493061101614
"7921",47.2896,-122.369,,0.169145824540821,"1063",11.0317104165056
"7922",47.6219,-122.024,,1.27375014079026,"1364",4.63119086122917
"7923",47.4016,-122.18,,0.4070945197455,"1064",1.22763385361003
"7924",47.5051,-122.194,,0.39197815640147,"1214",4.15534260310132
"7925",47.6309,-122.103,,0.140678857792382,"1364",1.84115287319902
"7926",47.6305,-122.354,,0.0722516230956798,"883",1.87623529680934
"7927",47.5453,-122.279,,0.248307778795324,"703",1.42403436162352
"7928",47.7092,-121.892,,1.61178017813781,"1844",12.4988096463497
"7929",47.7101,-122.226,,0.157663988091112,"2055",1.48805492077129
"7930",47.531,-122.351,,0.266591024745608,"692",1.98591806818196
"7931",47.5874,-122.074,,0.615213392697315,"1364",5.08769895238474
"7932",47.4621,-122.129,,0.248036885864187,"1064",5.79382679197006
"7933",47.6077,-122.194,,0.275137517624934,"1182",0.920947294029985
"7934",47.6914,-122.309,,0.398113345204778,"814",3.91541745540364
"7935",47.7419,-122.205,,0.340250925402868,"2055",2.14075058802759
"7936",47.5,-122.169,,0.253142574122883,"1214",4.6038666155964
"7937",47.5361,-122.051,,0.5415054740699,"1364",8.79072304652053
"7938",47.5015,-122.173,,0.547243193263069,"1214",4.46636981003996
"7939",47.6665,-122.287,,0.249394147030425,"814",2.17792646776252
"7940",47.3617,-122.05,,0.718778264479426,"1064",6.05695432863275
"7941",47.4938,-122.298,,0.281082685386598,"692",4.14092690570981
"7942",47.6223,-122.294,,0.115315609866641,"813",0.403858940496277
"7943",47.7048,-122.34,,0.177650253082937,"814",5.22279723739874
"7944",47.7637,-122.281,,0.600518118286729,"2056",2.53813943769668
"7945",47.4297,-122.19,,0.744971938307151,"1063",3.25308404531174
"7946",47.7095,-122.022,,0.483370011383046,"1364",5.40136573996629
"7947",47.4959,-122.241,,0.110249702578861,"703",4.10279070727533
"7948",47.2857,-122.358,,0.415244298970399,"1063",10.7840873853835
"7949",47.4388,-122.142,,0.769110018136579,"1064",4.07313536955913
"7950",47.3691,-122.031,,0.175934694120248,"1064",6.82554580737387
"7951",47.5026,-122.236,,0.454759481817801,"703",3.68435176109209
"7952",47.2925,-122.219,,0.275621745914279,"1063",6.54767191810913
"7953",47.7755,-122.299,,0.323263192280388,"2056",3.66765161773936
"7954",47.701,-122.306,,0.285101026701148,"2056",3.13730407132732
"7955",47.7135,-122.315,,0.203638785421029,"2056",3.02182133974336
"7956",47.7695,-122.368,,0.238199092533238,"2056",5.86449755848506
"7957",47.5738,-121.992,,0.138456172895331,"1844",6.94969941363341
"7958",47.5525,-122.182,,0.285524565917156,"1214",0.943848469338879
"7959",47.7182,-122.194,,0.372498737972353,"2055",2.4765251079305
"7960",47.6823,-122.203,,0.182047682074173,"2055",3.67867082943055
"7961",47.6343,-122.106,,0.343972767548841,"1364",1.59345575013301
"7962",47.5694,-122.12,,0.443831240232929,"1183",3.35389658242597
"7963",47.5632,-122.015,,0.814470792003267,"1364",7.82566032121359
"7964",47.5525,-122.274,,0.474502265311214,"703",1.04155949048507
"7965",47.5339,-122.293,,0.386451634343313,"692",1.8058828768265
"7966",47.3577,-122.085,,0.750633647229197,"1064",4.59232534190226
"7967",47.1927,-122.015,,0.259709230378424,"1064",15.2110619582461
"7968",47.5767,-122.144,,0.547507114810876,"1183",2.12481395018363
"7969",47.6846,-122.037,,0.472802539178259,"1364",3.8204647025705
"7970",47.5545,-122.002,,0.252240115780733,"1844",6.93053303871964
"7971",47.7005,-122.339,,0.136100341269046,"814",4.93239807661769
"7972",47.6294,-122.062,,0.387003485513793,"1364",2.89394975487857
"7973",47.6336,-122.397,,0.0700624488837767,"883",3.81305375867071
"7974",47.3574,-122.186,,0.349309804905547,"1063",1.81742730810981
"7975",47.6733,-122.37,,0.320938418154323,"883",4.5564636743809
"7976",47.4508,-122.132,,0.602400109080189,"1064",5.01915460822524
"7977",47.4966,-122.187,,0.144560352355068,"1214",4.73881343957395
"7978",47.662,-122.329,,0.237641161313489,"814",2.41371522417147
"7979",47.6842,-122.196,,0.352242180889188,"2055",3.75948685311991
"7980",47.686,-122.297,,0.119062643058637,"814",3.49093164634837
"7981",47.531,-122.358,,0.488520197257445,"207",1.77863567329759
"7982",47.5348,-122.243,,0.677642813293483,"703",1.44559585567186
"7983",47.6141,-122.111,,0.358614325334778,"1364",2.98847321895704
"7984",47.6156,-122.297,,0.14166793750316,"813",0.859412004779085
"7985",47.5424,-122.321,,0.180934861897295,"692",0.636278951984562
"7986",47.697,-122.349,,0.283648152692967,"814",4.93302703635798
"7987",47.3349,-122.059,,0.322415964156691,"1064",6.41216242561079
"7988",47.3382,-122.257,,1.11310415031545,"1063",4.81499355803288
"7989",47.5135,-122.38,,0.34026567013537,"207",1.43277265100871
"7990",47.4724,-122.271,,0.196886452151326,"703",5.76295081092518
"7991",47.4205,-122.316,,0.561828861358121,"692",9.06089596628331
"7992",47.4521,-122.196,,0.732891042073214,"1063",4.8257634423043
"7993",47.5103,-122.382,,0.419587082781055,"207",1.58434824876073
"7994",47.7562,-122.277,,0.252614656752433,"2056",1.99416287828411
"7995",47.6968,-122.124,,0.0869348704088822,"1363",2.68130985838458
"7996",47.669,-122.172,,0.107533851834687,"1363",2.5367723895266
"7997",47.4479,-122.12,,0.131280212553728,"1064",5.09518209812617
"7998",47.6549,-122.089,,0.325932668115675,"1364",0.912216190413393
"7999",47.5986,-122.298,,0.119631870344527,"883",1.61029127633156
"8000",47.4349,-122.328,,0.199700275737201,"692",8.06848349174639
"8001",47.5047,-122.144,,0.227861829044373,"1214",4.68969432541858
"8002",47.5524,-122.267,,0.41780681889607,"703",0.721408683969859
"8003",47.5121,-122.168,,0.156781878808989,"1214",3.80248228117605
"8004",47.566,-122.14,,0.26121578226735,"1214",2.31716287194183
"8005",47.566,-122.14,,0.26121578226735,"1214",2.31716287194183
"8006",47.5233,-122.284,,0.297284656143394,"703",2.64258707165672
"8007",47.741,-122.256,,0.616139704736098,"2056",0.679636242108957
"8008",47.6839,-122.195,,0.35949644072957,"2055",3.80453157090373
"8009",47.3444,-122.084,,0.386120814353901,"1064",5.06939036753666
"8010",47.4397,-122.46,,0.534601493026065,"207",6.99399205331497
"8011",47.7754,-122.296,,0.436746847246571,"2056",3.58678180198511
"8012",47.302,-122.373,,0.0596977681427029,"1063",10.7108819056362
"8013",47.5491,-122.375,,0.500860245875582,"207",1.58099728007648
"8014",47.466,-122.147,,0.157964068727893,"1064",5.79941242577302
"8015",47.3869,-122.033,,0.363202753811374,"1064",6.65311609350486
"8016",47.7617,-122.215,,0.202939068917489,"2055",2.77390790095437
"8017",47.7682,-122.284,,0.465381498233092,"2056",2.87843942064742
"8018",47.7639,-122.332,,0.267428962320947,"2056",4.21359427390192
"8019",47.5495,-122.357,,0.139321004085343,"692",1.67140157024035
"8020",47.6842,-122.359,,0.216006088570686,"883",5.00087890080219
"8021",47.595,-122.173,,0.127561727500794,"1182",0.584574036501581
"8022",47.4958,-122.265,,0.473845450819671,"703",4.1224818145343
"8023",47.5581,-122.385,,0.222348649809377,"207",1.93002710516481
"8024",47.7246,-122.3,,0.320653882987007,"2056",2.11414662579124
"8025",47.6902,-122.382,,0.243606855124584,"883",5.84611846650584
"8026",47.3072,-122.363,,0.379032933137698,"1063",10.1225313156825
"8027",47.4478,-122.128,,0.341870174399771,"1064",4.91068638081168
"8028",47.3502,-122.022,,0.361872357103283,"1064",7.54384806242224
"8029",47.5518,-122.277,,0.343556785289699,"703",1.1879308045759
"8030",47.6627,-122.355,,0.134816159757703,"883",3.57309015244873
"8031",47.7388,-122.339,,0.401636115555768,"2056",3.9179922287007
"8032",47.6001,-122.298,,0.106510406432814,"883",1.52973708550111
"8033",47.7613,-122.322,,0.531185507608273,"2056",3.72539666801882
"8034",47.6452,-122.317,,0.163565475784137,"814",1.21403495583655
"8035",47.617,-122.286,,0.10670876965426,"813",0.88855993609292
"8036",47.7666,-122.265,,0.189401599423416,"2056",2.48617983859904
"8037",47.4326,-122.155,,0.724594093794346,"1064",3.47009223501011
"8038",47.7353,-122.172,,0.345555155211798,"2055",3.46797045150134
"8039",47.3355,-122.331,,0.937326629999936,"1063",7.87252162042418
"8040",47.6308,-122.279,,0.209187721683606,"814",0.828612116117079
"8041",47.4089,-122.149,,0.127524269722073,"1064",2.09101706566173
"8042",47.5571,-122.193,,0.58067163471271,"1214",0.58067163471293
"8043",47.5407,-121.89,,0.185411105542391,"1844",1.66029687097062
"8044",47.4815,-122.153,,0.380182486443675,"1214",6.0281116803948
"8045",47.5686,-122.315,,0.209205106938947,"692",1.21157272092927
"8046",47.7001,-122.238,,0.396503765815699,"2055",1.90333463785313
"8047",47.3822,-122.32,,0.345878648337517,"1063",6.62957599361527
"8048",47.6693,-122.176,,0.295331126876423,"1363",2.72139844529095
"8049",47.4199,-122.034,,0.401443159925608,"1064",7.04736282961304
"8050",47.3651,-122.165,,0.606341554841815,"1064",1.39594814789158
"8051",47.5072,-122.252,,0.178328718396066,"703",3.28975196915581
"8052",47.5566,-122.162,,0.107006391905068,"1214",1.41754149027584
"8053",47.6675,-122.176,,0.306701968710715,"1363",2.68865973815234
"8054",47.5803,-122.398,,0.06702677981531,"207",3.39496627895319
"8055",47.3265,-122.335,,0.473507494596271,"1063",8.31822566302864
"8056",47.3351,-122.282,,0.248341184382177,"1063",5.87926114308187
"8057",47.6773,-122.382,,0.153327669902188,"883",5.09521088336644
"8058",47.3185,-122.391,,0.318559356645731,"207",14.6943246227536
"8059",47.7025,-122.196,,0.187772704384733,"2055",2.86710602220335
"8060",47.6415,-122.373,,0.0868269881891873,"883",3.03157988792863
"8061",47.6253,-122.284,,0.136773125139793,"813",0.583166792705262
"8062",47.5257,-122.263,,0.0145352242022517,"703",2.07652202736167
"8063",47.7468,-122.112,,0.516894585187153,"1363",6.14114482057564
"8064",47.6516,-122.375,,0.370275227182133,"883",3.53772774858783
"8065",47.7517,-122.326,,0.229360799278812,"2056",3.57003092719469
"8066",47.2078,-122.003,,0.285621750641671,"1064",14.6163177987602
"8067",47.312,-122.129,,1.47745667579975,"1064",5.43002355399897
"8068",47.3934,-122.184,,0.305866602320045,"1063",0.744521656977294
"8069",47.5331,-122.365,,0.21355588777792,"207",1.45711550544
"8070",47.7572,-122.022,,1.04552269130163,"1364",7.98634221559861
"8071",47.7565,-122.361,,0.225141000000245,"2056",5.20968535111083
"8072",47.6301,-121.911,,0.585787132952418,"1844",7.35772543578305
"8073",47.3594,-122.056,,1.07470472917248,"1064",5.83005145984058
"8074",47.354,-122.315,,0.521132632461732,"1063",6.70763302016671
"8075",47.5836,-122.046,,0.401816512354534,"1364",5.86348348002959
"8076",47.6929,-121.868,,0.274539941091826,"1844",11.2828405478759
"8077",47.6074,-122.195,,0.275915630211662,"1182",0.923904427092901
"8078",47.732,-122.178,,0.134998844668871,"2055",3.16036659757483
"8079",47.5834,-122.293,,0.0898733081648127,"883",2.62368201253736
"8080",47.5104,-122.342,,0.0974968853818435,"692",3.00545885014113
"8081",47.3001,-122.368,,0.140025227782209,"1063",10.5824233691535
"8082",47.7348,-122.302,,0.419013991515719,"2056",2.17250818715267
"8083",47.617,-122.309,,0.145849475509537,"883",0.473300535967732
"8084",47.7648,-122.31,,0.594467088231687,"2056",3.43529692652667
"8085",47.557,-122.21,,0.387096688483526,"1214",1.11086431315666
"8086",47.6727,-122.174,,0.333342651560523,"1363",2.71048138239061
"8087",47.4594,-121.986,,0.820662822200362,"1844",7.69844418949206
"8088",47.67,-122.317,,0.229290806418546,"814",2.59025238883034
"8089",47.679,-122.315,,0.118181345365412,"814",3.14344537186496
"8090",47.7322,-122.035,,0.350621091649323,"1364",6.19888690891925
"8091",47.7133,-122.361,,0.193034624790887,"814",6.18794538566947
"8092",47.4224,-122.159,,0.386203856046964,"1064",2.74096267070031
"8093",47.5073,-122.372,,0.345959088438068,"207",1.99594826960025
"8094",47.5094,-122.263,,0.179193874184238,"703",3.17973560391075
"8095",47.4267,-122.148,,0.162647670475656,"1064",3.1933505634656
"8096",47.5324,-122.275,,0.300935884784371,"703",1.88597791158091
"8097",47.7623,-122.2,,0.359969777356509,"2055",3.2193941583056
"8098",47.5919,-122.297,,0.212112759159477,"883",2.01978090419096
"8099",47.6893,-122.325,,0.185074440747487,"814",3.96745346148519
"8100",47.5456,-122.356,,0.221349667631715,"692",1.67069123799001
"8101",47.5629,-122.32,,0.202456634357233,"692",0.782982336593219
"8102",47.5533,-122.304,,0.244269365993903,"692",0.822167231356387
"8103",47.4909,-122.144,,0.543454226724943,"1214",5.55600041631353
"8104",47.4614,-121.709,,1.13846936414027,"1986",2.23667728777557
"8105",47.7456,-121.984,,0.116368258131915,"1364",8.41181655973767
"8106",47.6384,-122.4,,0.196602217111856,"883",4.05546482732679
"8107",47.3543,-122.012,,0.309372612113056,"1064",7.91232664979079
"8108",47.5848,-122.302,,0.195200683086927,"883",2.36509077339961
"8109",47.6823,-122.365,,0.147573620502019,"883",4.99285896622245
"8110",47.5536,-122.286,,0.0967194148680324,"703",1.59259880874959
"8111",47.4564,-122.352,,0.623230493927764,"207",5.56176886425739
"8112",47.4621,-122.461,,0.57816217513192,"207",5.65956385342937
"8113",47.5259,-122.279,,0.280774250218128,"703",2.36378441766935
"8114",47.3788,-122.224,,0.167315394020616,"1063",2.14689670241326
"8115",47.4575,-122.119,,0.500947829710044,"1064",5.69914384712183
"8116",47.3175,-122.182,,0.215150539872556,"1063",4.54398200271046
"8117",47.5663,-122.289,,0.241210855883205,"692",1.82378178495939
"8118",47.4046,-122.181,,0.304229126399436,"1064",1.44008676969024
"8119",47.4046,-122.181,,0.304229126399436,"1064",1.44008676969024
"8120",47.3099,-122.362,,0.37637416359799,"1063",9.98632708921332
"8121",47.717,-122.226,,0.451290472743037,"2055",1.14706371671686
"8122",47.2137,-121.989,,0.134942776261724,"1064",14.6600121324129
"8123",47.7619,-122.343,,0.453708258101647,"2056",4.58871466678765
"8124",47.5654,-121.89,,0.255074803423941,"1844",2.87369706269467
"8125",47.709,-122.214,,0.198841674320551,"2055",1.93027211931507
"8126",47.5253,-121.826,,0.262124387682389,"1920",1.26620672219686
"8127",47.6893,-122.354,,0.30252177626891,"814",4.61739239902739
"8128",47.5038,-122.364,,0.505492211342659,"207",2.41283503299103
"8129",47.554,-122.151,,0.0680104692986392,"1214",1.96064856441193
"8130",47.4685,-122.265,,0.262551780464113,"703",5.99430214896862
"8131",47.5164,-121.878,,0.187325214994105,"1844",1.29754675468204
"8132",47.6945,-122.292,,0.332482113967081,"2056",3.04646402250867
"8133",47.4484,-122.339,,0.170535183711021,"207",6.31103016351758
"8134",47.5475,-121.999,,0.133573646308529,"1844",6.68957317184165
"8135",47.731,-122.078,,0.536528726198807,"1364",5.28203533532799
"8136",47.7635,-122.377,,0.326312112401909,"2056",6.07751956305867
"8137",47.3594,-122.054,,1.10224501289446,"1064",5.91983470923844
"8138",47.5169,-121.878,,0.171092846691835,"1844",1.27329521629158
"8139",47.6124,-122.06,,0.932517751192355,"1364",3.83377032623982
"8140",47.5732,-122.413,,0.158978082571571,"207",3.00993006237962
"8141",47.5914,-122.385,,0.117402321660669,"207",4.1922963648386
"8142",47.772,-122.323,,0.250560664302365,"2056",4.21796809806189
"8143",47.6773,-122.11,,0.347144621014396,"1364",1.3831245821872
"8144",47.5655,-122.27,,0.460829672169498,"703",1.11956624535245
"8145",47.6626,-122.269,,0.514427183703976,"814",2.24083907827938
"8146",47.2916,-122.185,,0.119679854459713,"1063",6.33746584222064
"8147",47.3364,-122.128,,1.07997381840245,"1064",3.96425424370679
"8148",47.5641,-122.149,,0.274978577110238,"1214",1.89711771434165
"8149",47.3276,-122.389,,0.241618592927339,"207",14.0676385488911
"8150",47.4238,-122.197,,0.627881895321721,"1063",2.93045098599616
"8151",47.3041,-122.066,,1.45607087240541,"1064",7.52902328666029
"8152",47.5822,-122.077,,0.681215237841719,"1364",5.39038142686746
"8153",47.3892,-122.215,,0.254028011925873,"1063",1.75153742039005
"8154",47.4735,-121.786,,0.694828620081448,"1986",3.2526272896639
"8155",47.6755,-122.37,,0.226237498275301,"883",4.68682093908335
"8156",47.5686,-122.06,,0.501307493439102,"1364",6.52977015774476
"8157",47.299,-122.228,,0.246553742560222,"1063",6.26269030383963
"8158",47.6746,-122.315,,0.164804287204819,"814",2.85410419288379
"8159",47.3328,-122.173,,0.407531098860922,"1063",3.49471404758096
"8160",47.7426,-122.354,,0.552143178570851,"2056",4.64887942342343
"8161",47.483,-122.163,,0.255729538897036,"1214",5.81114436771911
"8162",47.5627,-122.221,,0.112214384220309,"1171",1.39466479616164
"8163",47.7484,-122.237,,0.380672768165803,"2055",1.51703704908411
"8164",47.5033,-122.331,,0.689567350854945,"692",3.36731106817878
"8165",47.5817,-122.241,,0.12296981007117,"1171",0.723005597076642
"8166",47.4051,-122.184,,0.300260876252961,"1063",1.53050281815127
"8167",47.5888,-122.392,,0.330338963654955,"207",3.98534235119755
"8168",47.4239,-122.153,,0.464872317837003,"1064",2.92669110069765
"8169",47.5413,-122.281,,0.376516836276823,"703",1.64708581525837
"8170",47.6746,-122.327,,0.28162766215219,"814",3.080252221932
"8171",47.3722,-122.22,,0.331684731602382,"1063",2.08199501495353
"8172",47.5222,-122.357,,0.508177750762396,"207",1.92799365170347
"8173",47.3398,-122.071,,0.346006945713208,"1064",5.75492203346863
"8174",47.7083,-122.357,,0.352903767107779,"814",5.795487218011
"8175",47.5099,-122.262,,0.31798565095136,"703",3.13833453580579
"8176",47.7027,-122.289,,0.254762190949818,"2056",2.50550580902665
"8177",47.6607,-122.333,,0.239779868246857,"814",2.47525757816706
"8178",47.2621,-122.308,,0.153714531929521,"1063",10.3398921600308
"8179",47.5015,-122.108,,0.256642382246391,"1214",5.82272528459625
"8180",47.5442,-122.396,,0.242894378339084,"207",0.899720348297951
"8181",47.4971,-122.168,,0.0893817713617355,"1214",4.80957188108041
"8182",47.1944,-122.013,,0.13720619060856,"1064",15.1559195097655
"8183",47.5259,-122.379,,0.531329848688978,"207",0.875563601757832
"8184",47.5722,-122.236,,0.248470419223568,"1171",0.870295307431811
"8185",47.4563,-122.184,,0.406197206199621,"1064",5.00037397378579
"8186",47.5102,-122.324,,0.101416144147252,"692",2.86311751027814
"8187",47.5118,-122.377,,0.493989810896257,"207",1.60736187286735
"8188",47.7064,-121.981,,0.988395758431801,"1364",6.83548754245001
"8189",47.6735,-122.405,,0.116559430042535,"883",5.59467359812883
"8190",47.5763,-122.222,,0.151646813056016,"1171",0.469570530865947
"8191",47.616,-122.115,,0.305948795930433,"1364",2.87191466400399
"8192",47.7041,-122.288,,0.357899442224828,"2056",2.40080148996921
"8193",47.4502,-122.277,,0.540797314490849,"703",7.32173360542814
"8194",47.3992,-122.163,,0.761036826610214,"1064",1.1742004339171
"8195",47.3134,-122.35,,0.260729170044474,"1063",9.37821674088484
"8196",47.4531,-122.344,,0.202598230528335,"207",5.91820628929779
"8197",47.3764,-122.117,,0.0825410963208549,"1064",2.76258564754574
"8198",47.5243,-122.358,,0.470434977866093,"207",1.84105634867462
"8199",47.3755,-122.278,,0.366628830902106,"1063",4.68939293722784
"8200",47.7148,-122.301,,0.230851344055859,"2056",2.39534347152864
"8201",47.3401,-121.946,,1.17294033728719,"1920",12.7245673314268
"8202",47.596,-122.08,,0.549608273873426,"1364",4.43628801379067
"8203",47.4167,-122.322,,0.359974415562333,"692",9.31992587735728
"8204",47.4979,-122.183,,0.15722998681368,"1214",4.65757857898366
"8205",47.3836,-122.006,,0.287376971386634,"1064",7.91762115847598
"8206",47.4837,-122.236,,0.53625894636671,"703",4.96992682516883
"8207",47.4567,-122.171,,0.281623010830918,"1064",5.01223136306011
"8208",47.606,-122.307,,0.184097060158931,"883",0.948775744338966
"8209",47.4725,-122.136,,0.394058910683834,"1064",6.36535977690697
"8210",47.3522,-122.042,,0.922142870471119,"1064",6.61063723176178
"8211",47.6954,-122.174,,0.512899543255038,"1363",3.60164096039163
"8212",47.7108,-122.279,,0.564331130461012,"2056",1.77743698065052
"8213",47.515,-122.359,,0.213658287708377,"207",2.061308062653
"8214",47.4811,-122.179,,0.364256922748607,"1214",5.82903814470746
"8215",47.6187,-122.284,,0.0547124493810133,"813",0.847958482588711
"8216",47.6225,-122.107,,0.151049047218486,"1364",2.40598387401027
"8217",47.5193,-122.257,,0.0888708396216903,"703",2.46497690574166
"8218",47.684,-122.388,,0.222140362825492,"883",5.63494372022996
"8219",47.7256,-121.97,,0.746218585288044,"1364",7.9887073544983
"8220",47.6341,-122.044,,0.500381967480499,"1364",3.39998549247769
"8221",47.5528,-122.272,,0.426315320584856,"703",0.945964466098376
"8222",47.6879,-122.298,,0.118960688725704,"814",3.62346616832287
"8223",47.6099,-122.293,,0.109104201757208,"813",1.25837196045805
"8224",47.726,-122.316,,0.175451538620669,"2056",2.83326042860979
"8225",47.6798,-122.206,,0.153947451695134,"2055",3.75498235731142
"8226",47.6796,-122.115,,0.463165788594063,"1363",1.50582128351065
"8227",47.5518,-122.184,,0.27245645106727,"1214",0.959502246271776
"8228",47.675,-122.331,,0.350182147375161,"814",3.19763276284414
"8229",47.7538,-122.312,,0.338109554847463,"2056",3.05426566107621
"8230",47.5328,-122.379,,0.38503378400159,"207",0.803879840796663
"8231",47.5373,-122.395,,0.236611996518934,"207",0.425682613797677
"8232",47.7529,-122.324,,0.258282905637095,"2056",3.51923567257847
"8233",47.5915,-122.132,,0.539383848092373,"1182",2.51539696094699
"8234",47.6304,-122.234,,0.525669464923569,"904",1.06089482051225
"8235",47.636,-122.097,,0.297855726390418,"1364",1.56293220177693
"8236",47.5993,-121.977,,0.336856496985494,"1844",7.33797850627176
"8237",47.6226,-122.205,,0.0458479871607614,"1182",2.07139441879701
"8238",47.7142,-122.319,,0.255860093124284,"2056",3.17511258038035
"8239",47.5773,-122.409,,0.114277895498896,"207",3.24380620321769
"8240",47.3543,-122.022,,0.0850429320033744,"1064",7.46027318510513
"8241",47.3096,-122.241,,0.42433693762528,"1063",5.86781598577957
"8242",47.3073,-122.006,,0.180352686171285,"1064",9.53903493348584
"8243",47.6623,-122.141,,0.110132481763685,"1363",1.01790745644023
"8244",47.2795,-122.353,,0.100030756681559,"1063",10.8793724720421
"8245",47.5297,-122.349,,0.160389346533546,"692",1.98930538307593
"8246",47.5201,-122.372,,0.152737142056946,"207",1.35948469936772
"8247",47.5682,-122.274,,0.205850016422478,"703",1.38326569395734
"8248",47.7598,-122.146,,0.0811095841195742,"2055",5.15190928762436
"8249",47.5642,-122.378,,0.133671477264144,"207",2.43203246948114
"8250",47.6995,-122.383,,0.259016693883604,"883",6.4313106787604
"8251",47.5566,-122.219,,0.0569225678703048,"1171",1.82566772643829
"8252",47.3509,-122.165,,0.0770133061039183,"1064",2.34491303039856
"8253",47.6716,-122.279,,0.169149000249297,"814",2.60914185524196
"8254",47.7425,-122.241,,0.522479041496547,"2055",1.07764368018386
"8255",47.4697,-122.349,,0.340100352691032,"207",4.78350577518851
"8256",47.5418,-122.275,,0.412342007031492,"703",1.40243519810403
"8257",47.7341,-121.976,,0.291211273413939,"1364",8.13439139289171
"8258",47.6261,-122.324,,0.0320280814553352,"883",0.667655121116992
"8259",47.3244,-122.217,,0.324257845705563,"1063",4.44435071280696
"8260",47.4709,-122.26,,0.0780681824186118,"703",5.8096070518519
"8261",47.7655,-122.336,,0.384022998263567,"2056",4.43014283826355
"8262",47.3696,-122.17,,0.612353043336585,"1064",1.03232986629169
"8263",47.5491,-122.046,,0.143888945144385,"1364",8.02142753987749
"8264",47.5573,-122.289,,0.213694336764012,"692",1.56550940578588
"8265",47.6915,-122.345,,0.284175724144256,"814",4.51106574398943
"8266",47.6786,-122.371,,0.190859117980432,"883",4.89555659850561
"8267",47.4987,-122.341,,0.104729814100547,"692",3.7683189952898
"8268",47.4987,-122.341,,0.104729814100547,"692",3.7683189952898
"8269",47.5403,-122.391,,0.114289135948618,"207",0.672514894518295
"8270",47.3338,-122.511,,0.756751426826505,"207",14.6621977020731
"8271",47.5619,-122.183,,0.309848088879722,"1214",0.38036176538924
"8272",47.5508,-122.355,,0.181102105673558,"692",1.57248069899679
"8273",47.3209,-122.185,,0.466550232404399,"1063",4.31658196514386
"8274",47.6161,-122.021,,1.22304491911291,"1364",4.96914030630864
"8275",47.5918,-122.295,,0.167924139299312,"883",2.0749783524779
"8276",47.7224,-122.291,,0.272856414814376,"2056",1.75332244784505
"8277",47.5219,-122.361,,0.404656248846879,"207",1.75925282487456
"8278",47.6964,-122.365,,0.29636615108758,"883",5.88758708166332
"8279",47.708,-122.337,,0.155503609429778,"814",5.3739864942161
"8280",47.6981,-122.34,,0.0662814438041077,"814",4.80198266904329
"8281",47.6172,-122.298,,0.0542179059529212,"813",0.754000859891425
"8282",47.7262,-122.316,,0.188810062275466,"2056",2.83154812699995
"8283",47.691,-122.176,,0.221231632208045,"1363",3.4605263386237
"8284",47.2843,-122.357,,0.308460192315054,"1063",10.8084440965077
"8285",47.7112,-122.099,,0.269867796768342,"1364",3.7473797288084
"8286",47.7631,-122.093,,0.432768308191084,"1364",7.34262598602582
"8287",47.5174,-122.046,,0.6346232315511,"1214",7.48205019771371
"8288",47.2656,-122.217,,0.210300533901519,"1063",8.32331390902486
"8289",47.4298,-122.29,,0.207565092485971,"1063",6.13083132933095
"8290",47.4575,-121.707,,0.856321824713522,"1986",2.11621852252598
"8291",47.6626,-122.141,,0.130851057715245,"1363",1.0240358686288
"8292",47.5368,-122.265,,0.491152164698165,"703",1.38553758582218
"8293",47.3537,-122.303,,0.313110575824749,"1063",6.17973693069711
"8294",47.5004,-122.162,,0.309031718455143,"1214",4.65663961993661
"8295",47.4831,-122.183,,0.293198917451837,"1214",5.67821611578816
"8296",47.7339,-122.183,,0.174629183123915,"2055",2.946431117662
"8297",47.3904,-122.164,,0.661966934303291,"1064",0.66196693430351
"8298",47.4065,-122.207,,0.177666901671525,"1063",2.08399508377042
"8299",47.7268,-122.105,,0.432301568619007,"1364",4.80274678425317
"8300",47.656,-121.913,,0.510115676453353,"1844",9.08967102971212
"8301",47.3337,-122.26,,0.794524284355951,"1063",5.12555193346156
"8302",47.7413,-122.259,,0.59471534375972,"2056",0.716901354882896
"8303",47.4749,-122.213,,0.214053720279734,"703",5.81500119218199
"8304",47.7556,-122.356,,0.376226957421249,"2056",4.96942016246524
"8305",47.5298,-122.271,,0.343620012970261,"703",1.94368509016138
"8306",47.5075,-122.378,,0.435636705555716,"207",1.84014756281715
"8307",47.7372,-122.223,,0.342583324384362,"2055",1.25332425710696
"8308",47.6754,-122.294,,0.394063228977891,"814",2.75845459917006
