price,bedrooms,bathrooms,sqft_living,sqft_lot,condition,grade,new_waterfront,district_grade_num,median_household_income,income_per_capita,median_rent,health_disparity_index,museum_zipcode,stadium_zipcode,golf_zipcode,near_park,age_at_sale,recently_renovated,has_basement,multi_story
439000.0,2,2,1350,944,3,9,0.0,10,83245.0,58767.0,1523.0,5.0,0.0,0.0,0.0,1.0,10,0,1,1.0
295832.0,5,1,1410,6400,5,7,0.0,6,85598.0,36227.0,1169.0,6.0,0.0,0.0,0.0,0.0,59,0,1,0.0
285000.0,3,2,1560,9514,4,7,0.0,8,67423.0,29748.0,1179.0,10.0,0.0,0.0,0.0,1.0,47,0,0,0.0
350000.0,3,2,1090,5003,3,7,0.0,10,45925.0,32003.0,1253.0,7.0,0.0,0.0,1.0,1.0,53,0,0,0.0
489000.0,2,3,1465,972,3,7,0.0,10,113397.0,72133.0,1487.0,4.0,1.0,0.0,1.0,1.0,8,0,1,1.0
304500.0,3,2,1790,6930,3,7,0.0,6,68449.0,29755.0,1081.0,9.0,0.0,1.0,0.0,0.0,40,0,1,0.0
288000.0,3,2,1300,7313,4,7,0.0,7,85031.0,35239.0,1241.0,10.0,0.0,0.0,0.0,0.0,47,0,0,0.0
417000.0,3,2,1920,9512,3,8,0.0,11,93750.0,41165.0,1663.0,5.0,0.0,0.0,1.0,0.0,35,0,1,0.0
615000.0,3,3,1420,991,3,8,1.0,10,109055.0,84696.0,1442.0,5.0,0.0,0.0,0.0,1.0,10,0,1,1.0
730000.0,5,4,3760,4857,3,9,0.0,11,97670.0,47605.0,1438.0,3.0,0.0,0.0,0.0,1.0,10,0,1,1.0
178500.0,2,1,930,3447,4,8,0.0,6,72835.0,41482.0,1385.0,7.0,0.0,0.0,0.0,0.0,36,0,0,0.0
300000.0,4,2,1580,9600,5,7,0.0,6,63692.0,26275.0,1314.0,9.0,0.0,0.0,0.0,0.0,49,0,1,0.0
415000.0,4,2,2170,8518,3,7,1.0,7,93571.0,44946.0,1451.0,7.0,0.0,0.0,0.0,1.0,59,0,1,0.0
452500.0,3,2,2040,15695,4,8,0.0,6,84964.0,51570.0,1225.0,4.0,0.0,0.0,0.0,0.0,55,0,0,0.0
1010000.0,4,3,3430,15877,3,11,0.0,10,150943.0,54888.0,1960.0,2.0,0.0,0.0,1.0,1.0,9,0,0,0.0
653000.0,4,2,2160,7000,4,9,0.0,12,149385.0,59236.0,1975.0,2.0,0.0,0.0,0.0,1.0,25,0,0,1.0
715000.0,4,2,2060,5649,5,8,0.0,10,170031.0,78574.0,2058.0,3.0,1.0,0.0,0.0,1.0,73,0,1,0.0
541000.0,3,2,1410,4080,4,7,0.0,10,105536.0,44330.0,1762.0,2.0,0.0,0.0,0.0,1.0,87,0,0,1.0
245000.0,4,2,1850,7547,4,7,0.0,6,51507.0,30164.0,1177.0,9.0,0.0,0.0,0.0,0.0,54,0,0,1.0
547000.0,2,1,1370,10038,4,7,1.0,10,63705.0,36189.0,1256.0,6.0,1.0,0.0,0.0,1.0,93,0,0,1.0
750000.0,5,3,3330,12408,3,10,0.0,12,170063.0,66934.0,1699.0,1.0,0.0,0.0,1.0,1.0,39,0,1,0.0
575000.0,5,2,1970,12375,3,8,0.0,11,93036.0,48771.0,981.0,5.0,1.0,0.0,0.0,1.0,56,0,1,0.0
216000.0,3,2,1310,8670,4,6,0.0,8,75649.0,27757.0,1329.0,7.0,0.0,1.0,1.0,0.0,30,0,0,0.0
443000.0,3,2,1640,4579,4,6,0.0,10,92059.0,49580.0,1236.0,3.0,1.0,0.0,0.0,1.0,98,0,0,0.0
257700.0,4,2,1600,6202,4,7,0.0,11,118548.0,41603.0,1769.0,3.0,0.0,0.0,1.0,0.0,28,0,0,1.0
278000.0,3,1,1230,9440,3,7,0.0,10,107044.0,55495.0,1690.0,2.0,1.0,0.0,1.0,1.0,37,0,0,0.0
300000.0,3,2,2240,3691,3,7,0.0,8,119423.0,41624.0,1774.0,6.0,0.0,1.0,1.0,1.0,11,0,0,1.0
269100.0,3,2,2190,7904,3,8,0.0,8,114792.0,49056.0,1416.0,3.0,0.0,1.0,1.0,0.0,20,0,0,1.0
402500.0,3,1,990,10752,4,7,0.0,11,66734.0,35891.0,1350.0,7.0,1.0,0.0,0.0,1.0,85,0,0,1.0
306888.0,2,2,1010,7719,3,7,0.0,7,97250.0,47084.0,1411.0,8.0,0.0,0.0,0.0,1.0,33,0,0,1.0
795000.0,4,2,2920,14210,4,10,0.0,12,102580.0,51220.0,1639.0,4.0,0.0,0.0,0.0,1.0,36,0,0,1.0
525000.0,4,2,2310,5573,4,9,0.0,7,81216.0,48316.0,1556.0,9.0,0.0,0.0,0.0,1.0,11,0,0,1.0
452000.0,2,1,1220,6000,3,6,0.0,10,87188.0,40914.0,1117.0,8.0,0.0,0.0,0.0,1.0,76,0,1,0.0
350000.0,3,2,1550,5401,3,7,0.0,9,119813.0,51838.0,1504.0,1.0,0.0,0.0,0.0,0.0,15,0,0,1.0
410000.0,4,2,2070,6180,3,8,0.0,7,59952.0,31355.0,1168.0,9.0,0.0,0.0,0.0,0.0,8,0,0,1.0
595000.0,3,2,2060,3600,3,7,0.0,10,127702.0,78051.0,1716.0,4.0,0.0,0.0,1.0,1.0,109,0,1,1.0
499000.0,3,2,1690,4851,3,7,0.0,12,146596.0,66063.0,1840.0,1.0,0.0,0.0,0.0,1.0,11,0,0,1.0
340000.0,4,2,2550,7555,3,8,0.0,9,96489.0,34305.0,1624.0,7.0,0.0,1.0,0.0,0.0,13,0,0,1.0
1070000.0,5,3,3370,7947,3,10,0.0,12,118382.0,71283.0,1814.0,1.0,1.0,0.0,0.0,1.0,13,0,0,1.0
460000.0,4,3,2230,52983,3,8,0.0,8,73610.0,24949.0,1127.0,10.0,0.0,0.0,0.0,1.0,23,0,0,1.0
345000.0,4,2,2382,5899,3,8,0.0,6,82955.0,32077.0,1346.0,9.0,0.0,1.0,0.0,0.0,3,0,0,1.0
280500.0,3,2,1620,7566,3,7,0.0,11,97041.0,34530.0,1752.0,4.0,0.0,0.0,1.0,0.0,25,0,0,1.0
704000.0,3,1,1140,6120,3,7,1.0,10,115000.0,54079.0,1574.0,4.0,0.0,0.0,1.0,1.0,89,0,0,1.0
545000.0,3,2,2140,40173,4,8,0.0,12,99722.0,47757.0,1483.0,4.0,0.0,0.0,0.0,1.0,24,0,0,1.0
335000.0,3,2,1900,7584,5,7,0.0,7,97250.0,47084.0,1411.0,8.0,0.0,0.0,0.0,1.0,52,0,0,0.0
420000.0,3,3,2300,8000,3,7,0.0,6,46488.0,26026.0,932.0,10.0,0.0,1.0,0.0,0.0,49,0,1,0.0
705000.0,4,2,2040,5050,5,7,0.0,10,128292.0,64996.0,2175.0,4.0,0.0,0.0,1.0,1.0,78,0,1,0.0
274900.0,4,2,1840,10528,3,7,0.0,6,89736.0,36224.0,1026.0,6.0,0.0,0.0,1.0,0.0,24,0,1,0.0
499950.0,4,2,2860,3345,3,8,0.0,11,93750.0,41165.0,1663.0,5.0,0.0,0.0,0.0,0.0,10,0,1,1.0
415250.0,3,2,1400,7550,4,7,0.0,11,86750.0,37627.0,1449.0,5.0,1.0,0.0,0.0,1.0,62,0,0,0.0
222000.0,3,1,990,7520,4,7,0.0,8,64802.0,27988.0,989.0,9.0,1.0,0.0,0.0,0.0,57,0,0,0.0
375000.0,3,2,3120,42247,4,7,0.0,8,112050.0,47108.0,1227.0,5.0,0.0,1.0,1.0,1.0,34,0,1,0.0
300000.0,3,2,1640,5707,3,7,0.0,8,67423.0,29748.0,1179.0,10.0,0.0,0.0,0.0,1.0,20,0,0,1.0
456700.0,3,2,2820,8879,5,7,0.0,10,104474.0,54452.0,1416.0,6.0,0.0,0.0,0.0,1.0,94,0,1,0.0
925500.0,3,3,1970,5200,3,8,0.0,10,107201.0,64829.0,1401.0,6.0,0.0,0.0,0.0,1.0,100,0,0,1.0
375000.0,5,2,2840,15598,4,8,0.0,12,115493.0,50386.0,1778.0,5.0,0.0,0.0,1.0,1.0,39,0,1,0.0
420000.0,3,2,2370,15375,3,9,0.0,8,95313.0,48624.0,1434.0,7.0,0.0,1.0,1.0,1.0,21,0,0,1.0
575000.0,3,2,2610,7301,3,8,0.0,11,72569.0,42424.0,1709.0,2.0,0.0,0.0,0.0,0.0,10,0,0,1.0
335000.0,3,2,1340,1951,3,6,0.0,10,74953.0,37355.0,1236.0,8.0,1.0,0.0,0.0,1.0,100,0,1,0.0
428000.0,4,2,1300,7200,3,7,0.0,10,113397.0,72133.0,1487.0,4.0,0.0,1.0,0.0,1.0,57,0,0,0.0
655000.0,4,2,3340,34238,4,8,0.0,11,127434.0,64988.0,1700.0,1.0,0.0,0.0,1.0,0.0,37,0,1,0.0
738000.0,3,3,2630,4896,3,9,0.0,12,118770.0,64000.0,1800.0,2.0,1.0,0.0,1.0,1.0,8,0,0,1.0
415000.0,5,2,1960,3748,3,7,0.0,10,70250.0,45565.0,1208.0,7.0,1.0,0.0,0.0,1.0,49,0,1,0.0
392000.0,3,1,1090,6125,4,6,0.0,10,67617.0,33845.0,1032.0,7.0,0.0,0.0,1.0,1.0,69,0,1,0.0
555000.0,2,1,1550,4600,4,7,0.0,10,123698.0,66859.0,1661.0,1.0,1.0,0.0,0.0,1.0,73,0,1,0.0
260000.0,3,2,1770,2677,3,7,0.0,7,65799.0,33808.0,1393.0,9.0,0.0,0.0,0.0,1.0,10,0,0,1.0
392500.0,3,1,1390,10500,3,6,0.0,10,104776.0,42417.0,1326.0,1.0,0.0,0.0,1.0,1.0,75,0,0,1.0
912000.0,3,2,2979,17313,3,11,0.0,12,152560.0,78579.0,1854.0,3.0,0.0,0.0,0.0,1.0,21,0,0,1.0
135000.0,2,1,830,7609,3,6,0.0,6,49260.0,26939.0,1037.0,8.0,0.0,0.0,0.0,1.0,71,0,0,0.0
500000.0,3,3,1560,77536,3,7,0.0,11,161806.0,73919.0,1113.0,1.0,0.0,0.0,0.0,0.0,36,0,1,0.0
238000.0,3,2,1360,7488,4,7,0.0,6,83264.0,30959.0,1424.0,8.0,0.0,1.0,0.0,0.0,39,0,1,0.0
251000.0,4,2,1650,5974,5,7,0.0,7,52242.0,29017.0,1086.0,10.0,0.0,0.0,0.0,1.0,42,0,1,0.0
406500.0,2,2,1510,5319,4,8,0.0,12,128088.0,60855.0,1741.0,5.0,1.0,0.0,1.0,1.0,36,0,0,1.0
433495.0,4,2,3010,10925,4,9,0.0,8,119423.0,41624.0,1774.0,6.0,0.0,1.0,1.0,1.0,27,0,0,1.0
265000.0,3,2,1510,6071,4,7,0.0,8,96250.0,38285.0,1460.0,7.0,0.0,1.0,1.0,0.0,29,0,1,0.0
360000.0,3,2,1950,7260,3,8,1.0,10,63705.0,36189.0,1256.0,6.0,1.0,0.0,0.0,1.0,58,0,1,0.0
425000.0,4,1,1800,12485,5,7,0.0,12,96471.0,42168.0,1835.0,7.0,0.0,0.0,0.0,1.0,59,0,1,0.0
450000.0,2,3,2810,11205,3,7,0.0,7,52242.0,29017.0,1086.0,10.0,0.0,0.0,0.0,1.0,47,0,1,0.0
449900.0,3,2,1760,8266,5,7,1.0,11,66734.0,35891.0,1350.0,7.0,1.0,0.0,0.0,0.0,61,0,0,0.0
345000.0,4,2,2040,5875,3,8,0.0,7,66433.0,33398.0,1156.0,8.0,0.0,0.0,0.0,0.0,10,0,0,1.0
612500.0,4,2,1690,35346,3,7,0.0,12,58846.0,31235.0,1232.0,3.0,0.0,0.0,1.0,1.0,47,0,0,0.0
317000.0,3,2,1530,7650,4,8,0.0,8,95658.0,37380.0,1754.0,8.0,0.0,0.0,1.0,0.0,37,0,0,0.0
585000.0,3,2,1810,3880,4,8,0.0,10,123698.0,66859.0,1661.0,1.0,1.0,0.0,0.0,1.0,86,0,1,1.0
455000.0,3,2,1180,14292,3,7,0.0,10,102348.0,41359.0,918.0,2.0,1.0,0.0,1.0,1.0,33,0,0,0.0
1040000.0,4,4,4090,51908,3,11,0.0,12,108080.0,70799.0,2057.0,1.0,0.0,0.0,1.0,0.0,23,0,0,1.0
497000.0,4,2,2250,3463,4,8,0.0,12,163032.0,67983.0,1720.0,1.0,1.0,0.0,1.0,1.0,46,0,0,1.0
226750.0,3,2,1070,6315,3,7,0.0,6,81054.0,32431.0,974.0,8.0,0.0,0.0,1.0,0.0,23,0,0,0.0
385000.0,4,2,1820,7102,3,7,0.0,11,90806.0,37398.0,1471.0,6.0,0.0,0.0,0.0,1.0,64,0,1,0.0
205000.0,3,1,1080,5025,3,5,0.0,6,53750.0,24650.0,928.0,8.0,0.0,0.0,0.0,1.0,66,0,0,0.0
745000.0,4,2,2760,13093,4,9,1.0,12,168068.0,76225.0,1656.0,1.0,0.0,0.0,0.0,0.0,25,0,0,1.0
371000.0,4,2,2550,4770,3,8,0.0,11,110139.0,40012.0,1051.0,3.0,0.0,0.0,1.0,0.0,9,0,0,1.0
545000.0,4,2,2080,8504,3,8,1.0,12,149385.0,59236.0,1975.0,2.0,0.0,0.0,0.0,1.0,23,0,0,1.0
443000.0,3,1,1280,5460,4,7,0.0,10,86696.0,42137.0,1262.0,7.0,1.0,0.0,0.0,1.0,84,0,0,1.0
287000.0,2,1,950,6350,3,7,0.0,10,56629.0,32633.0,1065.0,9.0,0.0,0.0,0.0,1.0,64,0,0,0.0
194000.0,3,1,1050,7577,3,7,0.0,6,83611.0,33362.0,1352.0,7.0,0.0,0.0,1.0,0.0,31,0,0,0.0
265000.0,3,1,1800,7650,5,7,0.0,7,59952.0,31355.0,1168.0,9.0,0.0,0.0,0.0,0.0,57,0,0,0.0
699950.0,4,3,3674,12793,3,9,0.0,6,84964.0,51570.0,1225.0,4.0,0.0,0.0,0.0,1.0,28,0,0,1.0
433000.0,4,1,1710,7000,3,7,0.0,10,83295.0,40425.0,1248.0,4.0,0.0,0.0,1.0,1.0,64,0,0,1.0
200000.0,2,2,910,2693,3,6,0.0,11,97041.0,34530.0,1752.0,4.0,0.0,0.0,1.0,0.0,11,0,0,0.0
289571.0,3,2,1340,25160,3,7,0.0,12,115493.0,50386.0,1778.0,5.0,0.0,0.0,1.0,1.0,47,0,0,0.0
440000.0,4,3,2340,11034,3,8,1.0,11,125481.0,56988.0,2150.0,3.0,0.0,0.0,0.0,1.0,47,0,1,0.0
400000.0,3,2,1510,8360,3,7,0.0,12,97241.0,48438.0,1668.0,3.0,0.0,0.0,0.0,1.0,54,0,1,0.0
589000.0,4,2,2630,15000,5,8,0.0,12,79073.0,39577.0,1405.0,6.0,0.0,0.0,0.0,1.0,52,0,0,1.0
850000.0,5,2,3100,97661,3,9,0.0,12,165425.0,69649.0,1453.0,2.0,0.0,0.0,0.0,1.0,29,0,0,1.0
520000.0,3,1,940,3000,3,7,0.0,10,120608.0,58294.0,1394.0,6.0,0.0,1.0,0.0,1.0,112,0,0,1.0
555000.0,2,2,1370,1248,3,7,0.0,10,109055.0,84696.0,1442.0,5.0,0.0,0.0,0.0,1.0,15,0,1,1.0
470000.0,3,2,2480,5082,3,7,0.0,10,150943.0,54888.0,1960.0,2.0,0.0,0.0,1.0,1.0,11,0,0,1.0
207000.0,2,2,1068,1158,3,7,0.0,11,126269.0,51943.0,1725.0,3.0,0.0,0.0,1.0,1.0,24,0,0,1.0
379750.0,4,3,2390,9650,3,8,0.0,6,97372.0,45628.0,1294.0,8.0,0.0,1.0,0.0,0.0,38,0,1,0.0
709000.0,4,2,2170,4600,3,7,0.0,10,123698.0,66859.0,1661.0,1.0,1.0,0.0,0.0,1.0,65,0,1,0.0
240000.0,3,2,1520,9864,3,7,0.0,8,75649.0,27757.0,1329.0,7.0,0.0,1.0,1.0,0.0,21,0,1,0.0
445500.0,4,2,2210,10497,4,8,0.0,6,84964.0,51570.0,1225.0,4.0,0.0,0.0,0.0,1.0,62,0,1,0.0
210000.0,3,2,1160,10125,4,7,0.0,7,100069.0,42230.0,1606.0,4.0,0.0,0.0,1.0,1.0,56,0,0,0.0
720000.0,3,2,2520,10012,3,10,0.0,12,170063.0,66934.0,1699.0,1.0,0.0,0.0,1.0,1.0,28,0,0,1.0
92000.0,2,1,760,5500,3,5,0.0,6,39301.0,20313.0,550.0,9.0,0.0,0.0,1.0,1.0,67,0,0,1.0
600000.0,3,2,1310,5000,4,7,0.0,10,91288.0,76914.0,1607.0,4.0,0.0,0.0,0.0,1.0,114,0,0,1.0
725000.0,4,2,2750,13950,4,8,0.0,6,83919.0,43274.0,1089.0,8.0,0.0,0.0,0.0,1.0,67,0,1,0.0
409950.0,5,2,1790,10300,3,7,0.0,11,93811.0,41834.0,1148.0,4.0,0.0,0.0,0.0,1.0,53,0,1,0.0
515000.0,3,2,1790,7167,3,8,0.0,12,170063.0,66934.0,1699.0,1.0,0.0,0.0,1.0,0.0,25,0,0,1.0
495000.0,4,2,2400,11640,5,8,1.0,8,76978.0,38732.0,1387.0,7.0,0.0,0.0,1.0,0.0,47,0,1,0.0
630000.0,3,2,1710,8767,4,8,0.0,12,125600.0,85887.0,1570.0,1.0,1.0,0.0,0.0,1.0,28,0,0,0.0
410000.0,3,2,2000,7480,3,8,0.0,11,85398.0,47558.0,1359.0,2.0,0.0,0.0,1.0,0.0,42,0,1,0.0
602000.0,3,2,1580,11580,4,8,0.0,12,170119.0,74882.0,2423.0,4.0,0.0,0.0,0.0,1.0,35,0,0,0.0
750000.0,4,3,2310,10232,5,8,0.0,12,170119.0,74882.0,2423.0,4.0,0.0,0.0,0.0,1.0,34,0,1,0.0
711600.0,4,3,3580,9316,3,10,1.0,12,84583.0,40980.0,1253.0,6.0,0.0,0.0,0.0,1.0,23,0,1,1.0
700500.0,3,2,2560,35265,3,9,0.0,11,176607.0,69404.0,2399.0,1.0,0.0,0.0,0.0,0.0,33,0,0,1.0
710000.0,4,2,3220,18618,3,10,0.0,7,122647.0,63752.0,1733.0,7.0,0.0,0.0,0.0,1.0,24,0,0,1.0
250000.0,3,2,1660,13085,3,7,0.0,6,83264.0,30959.0,1424.0,8.0,0.0,1.0,0.0,0.0,29,0,1,0.0
350000.0,4,2,2420,8400,5,7,0.0,7,66433.0,33398.0,1156.0,8.0,0.0,0.0,0.0,1.0,50,0,1,0.0
475000.0,7,4,2870,29699,3,7,0.0,10,63705.0,36189.0,1256.0,6.0,0.0,0.0,1.0,1.0,53,0,1,0.0
200000.0,2,1,830,7200,2,6,0.0,10,111026.0,59510.0,1479.0,6.0,0.0,0.0,0.0,1.0,95,0,0,0.0
450000.0,4,2,1710,7000,4,7,0.0,12,106391.0,51206.0,1620.0,3.0,0.0,0.0,0.0,1.0,42,0,1,0.0
316000.0,5,2,2600,4641,3,7,1.0,8,108256.0,44322.0,1340.0,5.0,0.0,0.0,1.0,1.0,9,0,0,1.0
310000.0,1,1,670,4920,3,5,0.0,10,99706.0,51003.0,1244.0,5.0,0.0,0.0,1.0,1.0,94,0,0,0.0
392000.0,3,2,1500,11975,4,7,0.0,10,107044.0,55495.0,1690.0,2.0,1.0,0.0,1.0,1.0,45,0,0,0.0
521000.0,3,3,1460,1254,3,8,0.0,10,95917.0,63974.0,1453.0,6.0,0.0,1.0,0.0,1.0,14,0,0,1.0
495000.0,2,2,1540,7110,3,7,0.0,10,110139.0,58790.0,1351.0,1.0,1.0,0.0,0.0,1.0,65,0,1,0.0
209000.0,3,2,1250,8084,4,7,0.0,6,90133.0,35547.0,1564.0,8.0,0.0,1.0,0.0,0.0,47,0,0,0.0
809950.0,4,2,2230,9900,5,9,0.0,12,127200.0,65900.0,1743.0,5.0,0.0,0.0,1.0,1.0,55,0,0,1.0
400000.0,2,2,1800,224769,3,7,0.0,11,98274.0,39729.0,729.0,3.0,0.0,0.0,1.0,0.0,64,1,1,0.0
415000.0,4,2,2400,7292,3,8,1.0,11,66734.0,35891.0,1350.0,7.0,1.0,0.0,0.0,0.0,35,0,1,0.0
411000.0,4,2,2370,76665,4,8,0.0,6,82955.0,32077.0,1346.0,9.0,0.0,1.0,0.0,0.0,36,0,0,1.0
825000.0,2,2,1830,3600,4,7,0.0,10,116111.0,73490.0,1834.0,6.0,1.0,1.0,0.0,1.0,88,0,1,0.0
436000.0,3,2,1480,1384,3,8,0.0,10,102917.0,48961.0,1476.0,6.0,0.0,1.0,0.0,1.0,7,0,0,1.0
460000.0,4,2,2620,8331,3,9,0.0,8,92531.0,46694.0,1397.0,8.0,0.0,0.0,1.0,1.0,23,0,0,1.0
281000.0,3,1,1300,5782,4,6,0.0,10,100260.0,42932.0,1205.0,3.0,0.0,0.0,1.0,1.0,55,0,0,0.0
976000.0,4,2,3120,7680,3,8,0.0,10,71715.0,55773.0,1435.0,5.0,1.0,0.0,0.0,1.0,58,0,1,0.0
485000.0,4,2,2400,10364,3,8,0.0,10,107044.0,55495.0,1690.0,2.0,1.0,0.0,1.0,1.0,20,0,0,1.0
729000.0,3,2,2480,7428,3,9,0.0,12,122647.0,63752.0,1733.0,7.0,0.0,0.0,0.0,1.0,25,0,0,1.0
218500.0,3,2,1390,9328,4,7,0.0,8,96667.0,41183.0,798.0,4.0,0.0,1.0,1.0,0.0,28,0,0,0.0
175000.0,3,1,1030,8395,4,7,0.0,6,66250.0,29863.0,1127.0,8.0,0.0,0.0,1.0,0.0,55,0,0,0.0
442500.0,3,1,1120,8200,4,7,0.0,10,50948.0,38131.0,1123.0,6.0,0.0,0.0,1.0,1.0,77,0,0,0.0
480000.0,3,2,1300,3000,3,7,0.0,10,82268.0,54967.0,1599.0,5.0,0.0,0.0,1.0,1.0,29,0,0,1.0
715500.0,3,2,2410,9668,4,8,1.0,10,110139.0,58790.0,1351.0,1.0,1.0,0.0,0.0,1.0,49,0,1,0.0
432500.0,3,2,1470,7350,3,8,0.0,12,110625.0,56050.0,1694.0,3.0,1.0,0.0,1.0,1.0,51,0,0,0.0
605000.0,5,3,2910,13332,4,8,0.0,6,83919.0,43274.0,1089.0,8.0,0.0,0.0,0.0,1.0,74,0,0,1.0
318000.0,3,2,1690,12662,5,7,0.0,10,93862.0,36991.0,1032.0,8.0,0.0,0.0,0.0,1.0,33,0,1,0.0
311300.0,2,1,1000,7228,4,7,1.0,10,32262.0,35655.0,985.0,7.0,1.0,0.0,0.0,1.0,67,0,0,0.0
325000.0,5,3,2400,7904,3,7,0.0,6,59225.0,46150.0,1091.0,10.0,0.0,0.0,1.0,1.0,23,0,1,0.0
795000.0,5,4,3330,3705,3,9,0.0,12,170119.0,74882.0,2423.0,4.0,0.0,0.0,0.0,1.0,6,0,1,1.0
558000.0,4,2,2060,10358,4,8,0.0,12,122063.0,52339.0,1684.0,4.0,0.0,0.0,0.0,1.0,52,0,1,0.0
370000.0,4,2,3090,18645,3,9,0.0,6,83611.0,33362.0,1352.0,7.0,0.0,0.0,1.0,0.0,19,0,0,1.0
598850.0,4,2,2350,7245,3,8,0.0,12,180761.0,62464.0,2250.0,1.0,0.0,0.0,1.0,0.0,21,0,0,1.0
515700.0,3,2,2180,9722,3,8,0.0,7,122063.0,52339.0,1684.0,4.0,0.0,0.0,0.0,1.0,20,0,0,1.0
458000.0,3,2,1870,5013,3,8,0.0,11,81796.0,46482.0,1112.0,5.0,0.0,0.0,1.0,1.0,11,0,0,1.0
583500.0,3,2,3530,13000,4,10,0.0,8,95313.0,48624.0,1434.0,7.0,0.0,1.0,1.0,1.0,30,0,0,1.0
653750.0,4,2,2460,4166,3,9,0.0,12,135200.0,66919.0,1754.0,2.0,0.0,0.0,0.0,1.0,11,0,0,1.0
299000.0,3,2,1650,4725,3,8,0.0,11,95408.0,41073.0,1666.0,7.0,0.0,0.0,1.0,0.0,3,0,0,1.0
532000.0,5,3,3480,57499,4,8,0.0,12,98274.0,39729.0,729.0,3.0,0.0,0.0,0.0,0.0,38,0,1,0.0
819000.0,3,3,3176,13391,4,9,1.0,6,97372.0,45628.0,1294.0,8.0,0.0,0.0,0.0,0.0,29,0,1,1.0
945000.0,4,2,2420,9000,5,9,1.0,6,77455.0,37170.0,1162.0,6.0,0.0,0.0,0.0,1.0,47,0,1,0.0
812000.0,4,2,2380,6122,4,8,0.0,10,170031.0,78574.0,2058.0,3.0,1.0,0.0,0.0,1.0,66,0,1,0.0
464000.0,5,2,3400,8970,4,8,0.0,11,90806.0,37398.0,1471.0,6.0,1.0,0.0,0.0,1.0,55,0,1,0.0
950000.0,4,2,3770,35081,3,10,0.0,12,146596.0,66063.0,1840.0,1.0,0.0,0.0,0.0,1.0,25,0,0,1.0
700000.0,4,2,2672,4297,3,8,0.0,10,135088.0,71657.0,1794.0,2.0,0.0,0.0,1.0,1.0,9,0,1,1.0
435000.0,3,1,1180,4219,3,7,0.0,10,103470.0,51087.0,1796.0,3.0,1.0,0.0,0.0,1.0,75,0,1,0.0
229500.0,3,2,1810,14400,4,7,0.0,6,82955.0,32077.0,1346.0,9.0,0.0,1.0,0.0,0.0,60,0,0,0.0
265000.0,3,2,1450,13439,4,7,0.0,6,82955.0,32077.0,1346.0,9.0,0.0,1.0,0.0,0.0,51,0,1,0.0
995000.0,2,2,1600,64468,3,7,0.0,11,210341.0,81398.0,1636.0,2.0,0.0,0.0,0.0,0.0,64,0,0,0.0
590000.0,3,2,2650,9380,5,8,0.0,11,125481.0,56988.0,2150.0,3.0,0.0,0.0,0.0,1.0,39,0,1,0.0
740000.0,4,3,2490,17833,3,9,1.0,10,50948.0,38131.0,1123.0,6.0,0.0,0.0,1.0,1.0,35,0,1,1.0
360000.0,2,1,850,7710,5,6,0.0,10,78407.0,32644.0,1298.0,9.0,1.0,0.0,1.0,1.0,105,0,1,0.0
548500.0,4,2,1820,7200,3,7,0.0,10,104474.0,54452.0,1416.0,6.0,0.0,0.0,0.0,1.0,39,0,1,0.0
599000.0,3,2,1960,4788,4,7,0.0,10,63344.0,35265.0,1284.0,5.0,0.0,0.0,1.0,1.0,94,0,1,0.0
615000.0,3,2,2350,20820,4,8,0.0,12,149743.0,65311.0,1898.0,2.0,0.0,0.0,1.0,0.0,36,0,1,0.0
292000.0,3,2,1320,6600,3,7,0.0,6,75449.0,31183.0,1213.0,10.0,0.0,0.0,1.0,1.0,26,0,0,0.0
899000.0,4,2,3720,30649,3,10,0.0,12,165425.0,69649.0,1453.0,2.0,0.0,0.0,0.0,1.0,26,0,0,1.0
500000.0,3,2,2210,6500,4,7,0.0,10,105896.0,57493.0,1377.0,5.0,0.0,0.0,0.0,1.0,102,0,1,0.0
580000.0,4,2,2840,6268,3,9,0.0,11,126269.0,51943.0,1725.0,3.0,0.0,0.0,1.0,1.0,16,0,0,1.0
594000.0,3,1,1320,5000,4,7,0.0,10,116279.0,64481.0,1716.0,2.0,0.0,0.0,0.0,1.0,94,0,1,0.0
500000.0,3,2,2440,7600,3,7,0.0,12,106855.0,53916.0,1431.0,3.0,1.0,0.0,1.0,1.0,34,0,1,0.0
550000.0,4,2,2420,8056,3,8,1.0,12,152059.0,59238.0,2036.0,2.0,0.0,0.0,0.0,1.0,26,0,1,0.0
275000.0,3,2,1180,6260,4,8,0.0,11,97041.0,34530.0,1752.0,4.0,0.0,0.0,1.0,0.0,22,0,0,0.0
390000.0,3,2,1820,7420,4,8,0.0,8,92531.0,46694.0,1397.0,8.0,0.0,0.0,1.0,1.0,32,0,0,1.0
250000.0,3,2,1560,15340,3,7,0.0,6,54844.0,31639.0,996.0,9.0,0.0,0.0,1.0,1.0,17,0,0,1.0
405000.0,2,2,1790,5400,4,8,0.0,12,128088.0,60855.0,1741.0,5.0,1.0,0.0,1.0,1.0,35,0,0,1.0
213950.0,3,1,1430,7000,3,6,0.0,6,83442.0,30088.0,1243.0,7.0,0.0,0.0,1.0,0.0,46,0,0,0.0
232000.0,3,2,1390,11340,4,7,0.0,8,98889.0,34121.0,1377.0,7.0,0.0,0.0,0.0,1.0,51,0,0,0.0
